Time,Data
0.85926 sec,-0.32422407597126
0.86026 sec,-0.333142263380876
0.86126 sec,-0.342035186956797
0.86226 sec,-0.350901934065089
0.86326 sec,-0.359741594844443
0.86426 sec,-0.36855326229585
0.86526 sec,-0.377336032371947
0.86626 sec,-0.386089004066141
0.86726 sec,-0.394811279501426
0.86826 sec,-0.40350196401892
0.86926 sec,-0.412160166266122
0.87026 sec,-0.420784998284812
0.87126 sec,-0.429375575598715
0.87226 sec,-0.437931017300775
0.87326 sec,-0.446450446140125
0.87426 sec,-0.454932988608726
0.87526 sec,-0.463377775027627
0.87626 sec,-0.47178393963291
0.87726 sec,-0.48015062066122
0.87826 sec,-0.48847696043496
0.87926 sec,-0.496762105447099
0.88026 sec,-0.505005206445546
0.88126 sec,-0.513205418517189
0.88226 sec,-0.521361901171474
0.88326 sec,-0.529473818423595
0.88426 sec,-0.537540338877244
0.88526 sec,-0.545560635806932
0.88626 sec,-0.553533887239884
0.88726 sec,-0.561459276037459
0.88826 sec,-0.56933598997612
0.88926 sec,-0.57716322182796
0.89026 sec,-0.584940169440717
0.89126 sec,-0.592666035817332
0.89226 sec,-0.600340029195024
0.89326 sec,-0.607961363123833
0.89426 sec,-0.615529256544694
0.89526 sec,-0.623042933866977
0.89626 sec,-0.630501625045504
0.89726 sec,-0.637904565657047
0.89826 sec,-0.645250996976292
0.89926 sec,-0.65254016605125
0.90026 sec,-0.659771325778109
0.90126 sec,-0.666943734975543
0.90226 sec,-0.674056658458442
0.90326 sec,-0.681109367111078
0.90426 sec,-0.688101137959677
0.90526 sec,-0.69503125424441
0.90626 sec,-0.701899005490792
0.90726 sec,-0.708703687580458
0.90826 sec,-0.715444602821345
0.90926 sec,-0.722121060017264
0.91026 sec,-0.728732374536822
0.91126 sec,-0.735277868381736
0.91226 sec,-0.741756870254486
0.91326 sec,-0.748168715625352
0.91426 sec,-0.754512746798762
0.91526 sec,-0.760788312979021
0.91626 sec,-0.766994770335332
0.91726 sec,-0.773131482066188
0.91826 sec,-0.779197818463049
0.91926 sec,-0.785193156973362
0.92026 sec,-0.791116882262858
0.92126 sec,-0.796968386277183
0.92226 sec,-0.802747068302814
0.92326 sec,-0.808452335027252
0.92426 sec,-0.81408360059851
0.92526 sec,-0.819640286683883
0.92626 sec,-0.82512182252798
0.92726 sec,-0.830527645010029
0.92826 sec,-0.835857198700431
0.92926 sec,-0.841109935916573
0.93026 sec,-0.846285316777909
0.93126 sec,-0.851382809260249
0.93226 sec,-0.856401889249305
0.93326 sec,-0.861342040593474
0.93426 sec,-0.866202755155829
0.93526 sec,-0.870983532865353
0.93626 sec,-0.875683881767366
0.93726 sec,-0.880303318073182
0.93826 sec,-0.884841366208956
0.93926 sec,-0.889297558863748
0.94026 sec,-0.893671437036766
0.94126 sec,-0.897962550083816
0.94226 sec,-0.902170455762912
0.94326 sec,-0.906294720279102
0.94426 sec,-0.91033491832845
0.94526 sec,-0.914290633141185
0.94626 sec,-0.918161456524028
0.94726 sec,-0.921946988901689
0.94826 sec,-0.925646839357502
0.94926 sec,-0.929260625673237
0.95026 sec,-0.932787974368044
0.95126 sec,-0.936228520736562
0.95226 sec,-0.939581908886147
0.95326 sec,-0.942847791773268
0.95426 sec,-0.946025831239008
0.95526 sec,-0.949115698043726
0.95626 sec,-0.952117071900815
0.95726 sec,-0.955029641509613
0.95826 sec,-0.957853104587421
0.95926 sec,-0.960587167900632
0.96026 sec,-0.963231547294988
0.96126 sec,-0.96578596772494
0.96226 sec,-0.968250163282119
0.96326 sec,-0.970623877222908
0.96426 sec,-0.972906861995117
0.96526 sec,-0.975098879263761
0.96626 sec,-0.977199699935925
0.96726 sec,-0.979209104184739
0.96826 sec,-0.981126881472426
0.96926 sec,-0.982952830572443
0.97026 sec,-0.984686759590722
0.97126 sec,-0.986328485985977
0.97226 sec,-0.9878778365891
0.97326 sec,-0.989334647621639
0.97426 sec,-0.99069876471335
0.97526 sec,-0.991970042918824
0.97626 sec,-0.99314834673319
0.97726 sec,-0.994233550106893
0.97826 sec,-0.995225536459531
0.97926 sec,-0.996124198692772
0.98026 sec,-0.996929439202339
0.98126 sec,-0.997641169889045
0.98226 sec,-0.998259312168917
0.98326 sec,-0.998783796982361
0.98426 sec,-0.999214564802402
0.98526 sec,-0.99955156564198
0.98626 sec,-0.999794759060311
0.98726 sec,-0.999944114168302
0.98826 sec,-0.99999960963303
0.98926 sec,-0.999961233681273
0.99026 sec,-0.999828984102105
0.99126 sec,-0.999602868248544
0.99226 sec,-0.999282903038258
0.99326 sec,-0.998869114953329
0.99426 sec,-0.998361540039069
0.99526 sec,-0.997760223901898
0.99626 sec,-0.997065221706273
0.99726 sec,-0.996276598170676
0.99826 sec,-0.995394427562662
0.99926 sec,-0.994418793692953
1.0003 sec,-0.993349789908604
1.0013 sec,-0.992187519085212
1.0023 sec,-0.990932093618197
1.0033 sec,-0.98958363541313
1.0043 sec,-0.98814227587513
1.0053 sec,-0.986608155897313
1.0063 sec,-0.984981425848314
1.0073 sec,-0.983262245558858
1.0083 sec,-0.981450784307406
1.0093 sec,-0.979547220804859
1.0103 sec,-0.977551743178331
1.0113 sec,-0.975464548953994
1.0123 sec,-0.973285845038979
1.0133 sec,-0.971015847702364
1.0143 sec,-0.968654782555223
1.0153 sec,-0.966202884529753
1.0163 sec,-0.963660397857483
1.0173 sec,-0.961027576046544
1.0183 sec,-0.958304681858046
1.0193 sec,-0.955491987281508
1.0203 sec,-0.952589773509395
1.0213 sec,-0.949598330910731
1.0223 sec,-0.946517959003802
1.0233 sec,-0.943348966427956
1.0243 sec,-0.940091670914495
1.0253 sec,-0.936746399256659
1.0263 sec,-0.933313487278717
1.0273 sec,-0.929793279804158
1.0283 sec,-0.926186130622994
1.0293 sec,-0.922492402458152
1.0303 sec,-0.918712466931007
1.0313 sec,-0.914846704526009
1.0323 sec,-0.91089550455443
1.0333 sec,-0.906859265117253
1.0343 sec,-0.902738393067151
1.0353 sec,-0.898533303969635
1.0363 sec,-0.894244422063305
1.0373 sec,-0.889872180219251
1.0383 sec,-0.885417019899591
1.0393 sec,-0.880879391115152
1.0403 sec,-0.876259752382304
1.0413 sec,-0.871558570678944
1.0423 sec,-0.866776321399638
1.0433 sec,-0.861913488309921
1.0443 sec,-0.856970563499757
1.0453 sec,-0.851948047336184
1.0463 sec,-0.84684644841513
1.0473 sec,-0.841666283512385
1.0483 sec,-0.836408077533794
1.0493 sec,-0.831072363464604
1.0503 sec,-0.825659682318028
1.0513 sec,-0.820170583082994
1.0523 sec,-0.814605622671107
1.0533 sec,-0.80896536586281
1.0543 sec,-0.803250385252755
1.0553 sec,-0.797461261194419
1.0563 sec,-0.791598581743907
1.0573 sec,-0.785662942603009
1.0583 sec,-0.779654947061494
1.0593 sec,-0.77357520593863
1.0603 sec,-0.76742433752395
1.0613 sec,-0.761202967517284
1.0623 sec,-0.754911728968048
1.0633 sec,-0.748551262213777
1.0643 sec,-0.742122214817947
1.0653 sec,-0.735625241507068
1.0663 sec,-0.729061004107059
1.0673 sec,-0.7224301714789
1.0683 sec,-0.715733419453599
1.0693 sec,-0.708971430766434
1.0703 sec,-0.70214489499053
1.0713 sec,-0.695254508469722
1.0723 sec,-0.688300974250762
1.0733 sec,-0.681285002014832
1.0743 sec,-0.674207308008404
1.0753 sec,-0.667068614973436
1.0763 sec,-0.65986965207691
1.0773 sec,-0.652611154839721
1.0783 sec,-0.645293865064949
1.0793 sec,-0.637918530765463
1.0803 sec,-0.630485906090938
1.0813 sec,-0.622996751254216
1.0823 sec,-0.615451832457075
1.0833 sec,-0.607851921815413
1.0843 sec,-0.600197797283787
1.0853 sec,-0.592490242579406
1.0863 sec,-0.584730047105521
1.0873 sec,-0.576918005874247
1.0883 sec,-0.569054919428829
1.0893 sec,-0.561141593765314
1.0903 sec,-0.553178840253714
1.0913 sec,-0.54516747555859
1.0923 sec,-0.537108321559129
1.0933 sec,-0.529002205268668
1.0941 sec,-0.521852399266216
1.0941 sec,-0.52185239926529
1.0951 sec,-0.513663607573505
1.0961 sec,-0.505432029967124
1.0971 sec,-0.497160133123019
1.0981 sec,-0.48884881062292
1.0991 sec,-0.480498958481337
1.1001 sec,-0.472111475053451
1.1011 sec,-0.463687260943068
1.1021 sec,-0.455227218910716
1.1031 sec,-0.446732253781867
1.1041 sec,-0.438203272355259
1.1051 sec,-0.429641183311392
1.1061 sec,-0.421046897121151
1.1071 sec,-0.412421325954566
1.1081 sec,-0.403765383589787
1.1091 sec,-0.395079985322154
1.1101 sec,-0.38636604787351
1.1111 sec,-0.377624489301648
1.1121 sec,-0.368856228909965
1.1131 sec,-0.360062187157327
1.1141 sec,-0.351243285568111
1.1151 sec,-0.342400446642492
1.1161 sec,-0.333534593766899
1.1171 sec,-0.324646651124752
1.1181 sec,-0.315737543607396
1.1191 sec,-0.306808196725279
1.1201 sec,-0.297859536519388
1.1211 sec,-0.288892489472924
1.1221 sec,-0.279907982423245
1.1231 sec,-0.270906942474074
1.1241 sec,-0.26189029690797
1.1251 sec,-0.252858973099101
1.1261 sec,-0.24381389842626
1.1271 sec,-0.234756000186233
1.1281 sec,-0.225686205507418
1.1291 sec,-0.216605441263751
1.1301 sec,-0.207514633988974
1.1311 sec,-0.198414709791204
1.1321 sec,-0.189306594267794
1.1331 sec,-0.180191212420594
1.1341 sec,-0.171069488571466
1.1351 sec,-0.161942346278209
1.1361 sec,-0.152810708250781
1.1371 sec,-0.143675496267919
1.1381 sec,-0.134537631094064
1.1391 sec,-0.1253980323967
1.1401 sec,-0.116257618664045
1.1411 sec,-0.107117307123107
1.1421 sec,-0.0979780136581448
1.1431 sec,-0.0888406527294823
1.1441 sec,-0.0797061372927482
1.1451 sec,-0.0705753787184963
1.1461 sec,-0.0614492867122385
1.1471 sec,-0.0523287692348708
1.1475 sec,-0.0489434837056311
1.1475 sec,-0.0489434837045912
1.1485 sec,-0.0398299476783511
1.1495 sec,-0.0307206554157208
1.1505 sec,-0.0216162605950824
1.1515 sec,-0.0125176801183494
1.1525 sec,-0.00342583092432924
1.1535 sec,0.00565837009902581
1.1545 sec,0.0147340062024197
1.1555 sec,0.0238001608630514
1.1565 sec,0.0328559178724384
1.1575 sec,0.041900361424303
1.1585 sec,0.0509325762024129
1.1595 sec,0.0599516474684585
1.1605 sec,0.0689566611498906
1.1615 sec,0.0779467039277566
1.1625 sec,0.0869208633244782
1.1635 sec,0.0958782277916097
1.1645 sec,0.104817886797568
1.1655 sec,0.113738930915252
1.1665 sec,0.122640451909662
1.1675 sec,0.131521542825386
1.1685 sec,0.140381298074054
1.1695 sec,0.149218813521669
1.1705 sec,0.158033186575858
1.1715 sec,0.166823516273006
1.1725 sec,0.175588903365262
1.1735 sec,0.184328450407466
1.1745 sec,0.193041261843889
1.1755 sec,0.201726444094849
1.1765 sec,0.210383105643205
1.1775 sec,0.219010357120662
1.1785 sec,0.2276073113939
1.1795 sec,0.23617308365057
1.1805 sec,0.244706791485058
1.1815 sec,0.253207554984094
1.1825 sec,0.261674496812139
1.1835 sec,0.270106742296571
1.1845 sec,0.278503419512651
1.1855 sec,0.286863659368262
1.1865 sec,0.295186595688404
1.1875 sec,0.303471365299483
1.1885 sec,0.311717108113292
1.1895 sec,0.319922967210776
1.1905 sec,0.328088088925523
1.1915 sec,0.336211622926955
1.1925 sec,0.344292722303274
1.1935 sec,0.35233054364407
1.1945 sec,0.360324247122657
1.1955 sec,0.368272996578107
1.1965 sec,0.376175959596934
1.1975 sec,0.38403230759449
1.1985 sec,0.391841215895998
1.1995 sec,0.399601863817258
1.2005 sec,0.407313434745006
1.2015 sec,0.414975116216906
1.2025 sec,0.422586100001186
1.2035 sec,0.43014558217588
1.2045 sec,0.43765276320773
1.2055 sec,0.445106848030651
1.2065 sec,0.452507046123825
1.2075 sec,0.4598525715894
1.2085 sec,0.467142643229749
1.2095 sec,0.474376484624314
1.2105 sec,0.48155332420605
1.2115 sec,0.488672395337403
1.2125 sec,0.495732936385843
1.2135 sec,0.502734190798984
1.2145 sec,0.509675407179188
1.2155 sec,0.516555839357757
1.2165 sec,0.52337474646861
1.2175 sec,0.530131393021517
1.2185 sec,0.536825048974803
1.2195 sec,0.543454989807596
1.2205 sec,0.550020496591544
1.2215 sec,0.556520856062026
1.2225 sec,0.56295536068887
1.2235 sec,0.569323308746509
1.2245 sec,0.575624004383627
1.2255 sec,0.581856757692279
1.2265 sec,0.588020884776429
1.2275 sec,0.594115707819961
1.2285 sec,0.600140555154134
1.2295 sec,0.606094761324449
1.2305 sec,0.611977667156965
1.2315 sec,0.617788619824018
1.2325 sec,0.623526972909373
1.2335 sec,0.629192086472749
1.2345 sec,0.634783327113785
1.2355 sec,0.640300068035362
1.2365 sec,0.645741689106354
1.2375 sec,0.651107576923714
1.2385 sec,0.656397124873957
1.2395 sec,0.661609733194021
1.2405 sec,0.666744809031476
1.2415 sec,0.671801766504085
1.2425 sec,0.676780026758723
1.2435 sec,0.681679018029636
1.2445 sec,0.686498175696044
1.2455 sec,0.691236942339063
1.2465 sec,0.695894767797967
1.2475 sec,0.700471109225753
1.2485 sec,0.704965431144037
1.2495 sec,0.709377205497248
1.2505 sec,0.713705911706126
1.2515 sec,0.717951036720526
1.2525 sec,0.722112075071495
1.2535 sec,0.726188528922653
1.2545 sec,0.730179908120858
1.2555 sec,0.734085730246118
1.2565 sec,0.737905520660811
1.2575 sec,0.741638812558145
1.2585 sec,0.745285147009885
1.2595 sec,0.748844073013343
1.2605 sec,0.752315147537602
1.2615 sec,0.755697935569001
1.2625 sec,0.758992010155855
1.2635 sec,0.762196952452414
1.2645 sec,0.765312351762041
1.2655 sec,0.768337805579639
1.2665 sec,0.771272919633275
1.2675 sec,0.774117307925045
1.2685 sec,0.776870592771138
1.2695 sec,0.779532404841116
1.2705 sec,0.782102383196392
1.2715 sec,0.784580175327922
1.2725 sec,0.786965437193076
1.2735 sec,0.789257833251723
1.2745 sec,0.791457036501486
1.2755 sec,0.793562728512195
1.2765 sec,0.795574599459517
1.2775 sec,0.797492348157765
1.2785 sec,0.79931568209188
1.2795 sec,0.801044317448584
1.2805 sec,0.802677979146704
1.2815 sec,0.804216400866658
1.2825 sec,0.805659325079101
1.2835 sec,0.807006503072727
1.2845 sec,0.808257694981236
1.2855 sec,0.809412669809443
1.2865 sec,0.810471205458528
1.2875 sec,0.811433088750461
1.2885 sec,0.812298115451538
1.2895 sec,0.813066090295074
1.2905 sec,0.813736827003237
1.2915 sec,0.814310148308008
1.2925 sec,0.814785885971277
1.2935 sec,0.815163880804074
1.2945 sec,0.815443982684926
1.2955 sec,0.81562605057734
1.2965 sec,0.815709952546408
1.2975 sec,0.815695565774539
1.2985 sec,0.815582776576312
1.2995 sec,0.815371480412443
1.3005 sec,0.815061581902867
1.3015 sec,0.814652994838948
1.3025 sec,0.814145642194788
1.3035 sec,0.813539456137657
1.3045 sec,0.812834378037531
1.3055 sec,0.812030358475738
1.3065 sec,0.811127357252719
1.3075 sec,0.810125343394889
1.3085 sec,0.809024295160604
1.3095 sec,0.807824200045244
1.3105 sec,0.806525054785385
1.3115 sec,0.805126865362086
1.3125 sec,0.803629647003277
1.3135 sec,0.802033424185244
1.3145 sec,0.800338230633224
1.3155 sec,0.798544109321093
1.3165 sec,0.796651112470162
1.3175 sec,0.794659301547074
1.3185 sec,0.792568747260791
1.3195 sec,0.790379529558699
1.3205 sec,0.7880917376218
1.3215 sec,0.785705469859012
1.3225 sec,0.783220833900563
1.3235 sec,0.780637946590498
1.3245 sec,0.777956933978274
1.3255 sec,0.77517793130947
1.3265 sec,0.772301083015588
1.3275 sec,0.769326542702969
1.3285 sec,0.766254473140803
1.3295 sec,0.763085046248254
1.3305 sec,0.759818443080677
1.3315 sec,0.756454853814962
1.3325 sec,0.752994477733963
1.3335 sec,0.749437523210055
1.3345 sec,0.745784207687795
1.3355 sec,0.742034757665687
1.3365 sec,0.738189408677074
1.3375 sec,0.734248405270139
1.3385 sec,0.730212000987014
1.3395 sec,0.726080458342028
1.3405 sec,0.721854048799047
1.3415 sec,0.717533052747964
1.3425 sec,0.713117759480287
1.3435 sec,0.708608467163883
1.3445 sec,0.704005482816817
1.3455 sec,0.699309122280345
1.3465 sec,0.69451971019103
1.3475 sec,0.689637579951992
1.3485 sec,0.684663073703308
1.3495 sec,0.679596542291532
1.3505 sec,0.674438345238373
1.3515 sec,0.669188850708515
1.3525 sec,0.663848435476582
1.3535 sec,0.658417484893262
1.3545 sec,0.652896392850572
1.3555 sec,0.647285561746298
1.3565 sec,0.641585402447579
1.3575 sec,0.635796334253663
1.3585 sec,0.629918784857834
1.3595 sec,0.623953190308504
1.3605 sec,0.617899994969479
1.3615 sec,0.611759651479402
1.3625 sec,0.605532620710383
1.3635 sec,0.599219371725817
1.3645 sec,0.592820381737369
1.3655 sec,0.586336136061188
1.3665 sec,0.579767128073279
1.3675 sec,0.573113859164114
1.3685 sec,0.566376838692415
1.3695 sec,0.55955658393817
1.3705 sec,0.552653620054852
1.3715 sec,0.545668480020853
1.3725 sec,0.538601704590162
1.3735 sec,0.531453842242238
1.3745 sec,0.524225449131142
1.3755 sec,0.516917089033891
1.3765 sec,0.509529333298058
1.3775 sec,0.502062760788625
1.3785 sec,0.494517957834077
1.3795 sec,0.48689551817175
1.3805 sec,0.479196042892462
1.3815 sec,0.471420140384378
1.3825 sec,0.463568426276185
1.3835 sec,0.455641523379507
1.3845 sec,0.447640061630628
1.3855 sec,0.439564678031492
1.3865 sec,0.431416016590005
1.3875 sec,0.42319472825963
1.3885 sec,0.414901470878275
1.3895 sec,0.406536909106529
1.3905 sec,0.398101714365173
1.3915 sec,0.389596564772032
1.3925 sec,0.381022145078171
1.3935 sec,0.372379146603385
1.3945 sec,0.363668267171076
1.3955 sec,0.354890211042443
1.3965 sec,0.346045688850046
1.3975 sec,0.337135417530708
1.3985 sec,0.32816012025781
1.3995 sec,0.319120526372932
1.4005 sec,0.310017371316897
1.4015 sec,0.300851396560166
1.4025 sec,0.291623349532677
1.4035 sec,0.282333983553031
1.4045 sec,0.272984057757104
1.4055 sec,0.26357433702609
1.4065 sec,0.254105591913928
1.4075 sec,0.244578598574184
1.4085 sec,0.234994138686339
1.4095 sec,0.225352999381556
1.4105 sec,0.215655973167849
1.4115 sec,0.205903857854738
1.4125 sec,0.196097456477361
1.4135 sec,0.186237577220034
1.4145 sec,0.176325033339319
1.4155 sec,0.166360643086554
1.4165 sec,0.156345229629876
1.4175 sec,0.146279620975753
1.4185 sec,0.136164649890006
1.4195 sec,0.126001153818371
1.4205 sec,0.115789974806547
1.4215 sec,0.105531959419809
1.4225 sec,0.0952279586621241
1.4235 sec,0.08487882789484
1.4245 sec,0.0744854267549189
1.4255 sec,0.064048619072721
1.4265 sec,0.0535692727893564
1.4275 sec,0.0430482598736304
1.4285 sec,0.0324864562385681
1.4295 sec,0.0218847416575192
1.4305 sec,0.0112439996798654
1.4315 sec,0.000565117546348803
1.4325 sec,-0.0101510138959793
1.4335 sec,-0.0209035002792103
1.4345 sec,-0.0316914438003835
1.4355 sec,-0.0425139433076269
1.4365 sec,-0.0533700943866875
1.4375 sec,-0.0642589894477676
1.4385 sec,-0.0751797178127214
1.4395 sec,-0.0861313658025518
1.4405 sec,-0.0971130168252587
1.4415 sec,-0.108123751463942
1.4425 sec,-0.11916264756525
1.4435 sec,-0.130228780328105
1.4445 sec,-0.141321222392687
1.4455 sec,-0.152439043929738
1.4465 sec,-0.163581312730075
1.4475 sec,-0.174747094294397
1.4485 sec,-0.185935451923332
1.4495 sec,-0.197145446807713
1.4505 sec,-0.208376138119091
1.4515 sec,-0.219626583100448
1.4525 sec,-0.230895837157172
1.4535 sec,-0.242182953948163
1.4545 sec,-0.253486985477194
1.4555 sec,-0.264806982184421
1.4565 sec,-0.276141993038103
1.4575 sec,-0.287491065626434
1.4585 sec,-0.298853246249588
1.4595 sec,-0.310227580011877
1.4605 sec,-0.321613110914079
1.4615 sec,-0.333008881945863
1.4625 sec,-0.344413935178358
1.4635 sec,-0.355827311856823
1.4645 sec,-0.367248052493435
1.4655 sec,-0.378675196960165
1.4665 sec,-0.390107784581726
1.4675 sec,-0.401544854228609
1.4685 sec,-0.412985444410185
1.4695 sec,-0.424428593367881
1.4705 sec,-0.435873339168358
1.4715 sec,-0.447318719796787
1.4725 sec,-0.458763773250106
1.4735 sec,-0.470207537630343
1.4745 sec,-0.481649051237894
1.4755 sec,-0.493087352664859
1.4765 sec,-0.504521480888355
1.4775 sec,-0.515950475363794
1.4785 sec,-0.527373376118152
1.4795 sec,-0.538789223843204
1.4805 sec,-0.550197059988719
1.4815 sec,-0.561595926855595
1.4825 sec,-0.572984867688917
1.4835 sec,-0.584362926770997
1.4845 sec,-0.595729149514274
1.4855 sec,-0.607082582554148
1.4865 sec,-0.618422273841738
1.4875 sec,-0.629747272736503
1.4885 sec,-0.641056630098743
1.4895 sec,-0.652349398382003
1.4905 sec,-0.663624631725316
1.4915 sec,-0.674881386045334
1.4925 sec,-0.686118719128247
1.4935 sec,-0.697335690721618
1.4945 sec,-0.708531362625967
1.4955 sec,-0.719704798786244
1.4965 sec,-0.730855065383063
1.4975 sec,-0.741981230923772
1.4985 sec,-0.753082366333274
1.4995 sec,-0.764157545044697
1.5005 sec,-0.775205843089754
1.5015 sec,-0.786226339188948
1.5025 sec,-0.797218114841486
1.5035 sec,-0.808180254414947
1.5045 sec,-0.819111845234706
1.5055 sec,-0.830011977673074
1.5065 sec,-0.84087974523816
1.5075 sec,-0.851714244662443
1.5085 sec,-0.862514575991069
1.5095 sec,-0.873279842669808
1.5105 sec,-0.88400915163271
1.5115 sec,-0.89470161338947
1.5125 sec,-0.905356342112402
1.5135 sec,-0.915972455723113
1.5145 sec,-0.92654907597884
1.5155 sec,-0.937085328558379
1.5165 sec,-0.947580343147702
1.5175 sec,-0.958033253525151
1.5185 sec,-0.968443197646299
1.5195 sec,-0.978809317728373
1.5205 sec,-0.989130760334311
1.5215 sec,-0.999406676456392
1.5225 sec,-1.00963622159945
